"CONCEPT_CD","CNT"
"CPT4:28302",43
"CPT4:23071",43
"CPT4:J2787",43
"CPT4:36830",43
"CPT4:62365",43
"CPT4:33951",43
"CPT4:50234",43
"CPT4:61686",43
"CPT4:64898",43
"CPT4:45130",43
"CPT4:67340",43
"CPT4:47125",43
"CPT4:62142",43
"CPT4:33852",43
"CPT4:27810",43
"CPT4:J9203",43
"CPT4:52001",43
"CPT4:88036",43
"CPT4:21936",43
"CPT4:23660",43
"CPT4:97035",43
"CPT4:21325",43
"CPT4:32665",43
"CPT4:32550",43
"CPT4:38746",43
"CPT4:20200",43
"CPT4:81376",42
"CPT4:27784",42
"CPT4:66820",42
"CPT4:27252",42
"CPT4:28400",42
"CPT4:37193",42
"CPT4:64834",42
"CPT4:50684",42
"CPT4:61322",42
"CPT4:66830",42
"CPT4:43335",42
"CPT4:43269",42
"CPT4:78811",42
"CPT4:67875",42
"CPT4:70558",42
"CPT4:92071",42
"CPT4:75556",42
"CPT4:74221",42
"CPT4:27048",42
"CPT4:93624",42
"CPT4:29885",42
"CPT4:A4263",42
"CPT4:37186",42
"CPT4:36002",42
"CPT4:J7185",42
"CPT4:86384",42
"CPT4:27707",42
"CPT4:83080",42
"CPT4:36014",42
"CPT4:58660",42
"CPT4:33411",42
"CPT4:50205",42
"CPT4:25248",41
"CPT4:75741",41
"CPT4:22552",41
"CPT4:10006",41
"CPT4:45388",41
"CPT4:34401",41
"CPT4:93283",41
"CPT4:52318",41
"CPT4:27620",41
"CPT4:28309",41
"CPT4:54840",41
"CPT4:32561",41
"CPT4:J0883",41
"CPT4:J1410",41
"CPT4:27712",41
"CPT4:98970",41
"CPT4:0101T",41
"CPT4:J3316",41
"CPT4:47511",41
"CPT4:24110",41
"CPT4:44207",41
"CPT4:36571",40
"CPT4:33315",40
"CPT4:22585",40
"CPT4:28200",40
"CPT4:67039",40
"CPT4:D2920",40
"CPT4:42405",40
"CPT4:27006",40
"CPT4:J8999",40
"CPT4:C9744",40
"CPT4:97022",40
"CPT4:S0104",40
"CPT4:43261",40
"CPT4:C1779",40
"CPT4:27625",40
"CPT4:45123",40
"CPT4:28005",40
"CPT4:D9910",40
"CPT4:39560",40
"CPT4:40520",40
"CPT4:26852",40
"CPT4:90747",40
"CPT4:11055",40
"CPT4:23605",40
"CPT4:95713",40
"CPT4:27455",40
"CPT4:33775",40
"CPT4:61314",40
"CPT4:64653",39
"CPT4:31587",39
"CPT4:92651",39
"CPT4:32651",39
"CPT4:31296",39
"CPT4:41800",39
"CPT4:43415",39
"CPT4:76979",39
"CPT4:33426",39
"CPT4:64782",39
"CPT4:C1789",39
"CPT4:33782",39
"CPT4:82638",39
"CPT4:D1526",39
"CPT4:27041",39
"CPT4:19357",39
"CPT4:D1525",39
"CPT4:92612",39
"CPT4:24505",39
"CPT4:28735",39
"CPT4:25645",39
"CPT4:21146",38
"CPT4:J3315",38
"CPT4:61650",38
"CPT4:66999",38
"CPT4:43135",38
"CPT4:D7950",38
"CPT4:86631",38
"CPT4:64784",38
"CPT4:0346T",38
"CPT4:33602",38
"CPT4:26433",38
"CPT4:37184",38
"CPT4:30115",38
"CPT4:51550",38
"CPT4:75680",38
"CPT4:44144",38
"CPT4:77013",38
"CPT4:67801",38
"CPT4:45000",38
"CPT4:92590",38
"CPT4:J3303",38
"CPT4:93278",38
"CPT4:26180",38
"CPT4:86711",38
"CPT4:61583",38
"CPT4:49565",38
"CPT4:35286",38
"CPT4:58825",38
"CPT4:60520",38
"CPT4:35800",38
"CPT4:87910",38
"CPT4:81315",38
"CPT4:11772",38
"CPT4:86226",38
"CPT4:65270",38
"CPT4:69100",37
"CPT4:24079",37
"CPT4:69667",37
"CPT4:D4355",37
"CPT4:50860",37
"CPT4:42409",37
"CPT4:D6058",37
"CPT4:27080",37
"CPT4:21932",37
"CPT4:45110",37
"CPT4:64451",37
"CPT4:82943",37
"CPT4:61592",37
"CPT4:17380",37
"CPT4:71551",37
"CPT4:97014",37
"CPT4:63277",37
"CPT4:J2315",37
"CPT4:23480",37
"CPT4:D1201",37
"CPT4:21147",37
"CPT4:20000",37
"CPT4:49611",37
"CPT4:41113",37
"CPT4:96402",37
"CPT4:86334",37
"CPT4:46500",37
"CPT4:11762",37
"CPT4:41017",37
"CPT4:36254",37
"CPT4:27590",37
"CPT4:66174",37
"CPT4:50370",37
"CPT4:24515",37
"CPT4:D6057",37
"CPT4:27245",37
"CPT4:67108",37
"CPT4:47780",37
"CPT4:42330",37
"CPT4:27510",36
"CPT4:21016",36
"CPT4:C1767",36
"CPT4:32141",36
"CPT4:27177",36
"CPT4:J9201",36
"CPT4:49442",36
"CPT4:J3110",36
"CPT4:A6550",36
"CPT4:26235",36
"CPT4:J9328",36
"CPT4:33322",36
"CPT4:97504",36
"CPT4:26591",36
"CPT4:25035",36
"CPT4:99406",36
"CPT4:D2750",36
"CPT4:D9999",36
"CPT4:30000",36
"CPT4:41016",36
"CPT4:31257",36
"CPT4:33988",36
"CPT4:25170",36
"CPT4:67042",36
"CPT4:28047",36
"CPT4:C9046",36
"CPT4:65280",36
"CPT4:80375",36
"CPT4:61623",36
"CPT4:98971",36
"CPT4:23930",35
"CPT4:21925",35
"CPT4:23030",35
"CPT4:47534",35
"CPT4:11626",35
"CPT4:37203",35
"CPT4:95887",35
"CPT4:41530",35
"CPT4:21026",35
"CPT4:D1555",35
"CPT4:93656",35
"CPT4:64859",35
"CPT4:61600",35
"CPT4:69661",35
"CPT4:88289",35
"CPT4:15750",35
"CPT4:74480",35
"CPT4:21480",35
"CPT4:95954",35
"CPT4:27601",35
"CPT4:41510",35
"CPT4:94012",35
"CPT4:23220",35
"CPT4:90748",35
"CPT4:33745",34
"CPT4:43500",34
"CPT4:52300",34
"CPT4:54700",34
"CPT4:45399",34
"CPT4:64836",34
"CPT4:36479",34
"CPT4:78278",34
"CPT4:63275",34
"CPT4:33504",34
"CPT4:26442",34
"CPT4:57415",34
"CPT4:49550",34
"CPT4:26555",34
"CPT4:38205",34
"CPT4:76499",34
"CPT4:27324",34
"CPT4:25337",34
"CPT4:28022",34
"CPT4:26476",34
"CPT4:68760",34
"CPT4:38242",34
"CPT4:D0250",34
"CPT4:41252",34
"CPT4:25076",34
"CPT4:26676",34
"CPT4:24470",34
"CPT4:93724",34
"CPT4:86692",34
"CPT4:27059",34
"CPT4:50433",34
"CPT4:J0670",34
"CPT4:D7286",34
"CPT4:26011",34
"CPT4:22853",34
"CPT4:96100",34
"CPT4:J9360",33
"CPT4:24073",33
"CPT4:22315",33
"CPT4:63005",33
"CPT4:61880",33
"CPT4:61864",33
"CPT4:45383",33
"CPT4:50605",33
"CPT4:62160",33
"CPT4:68100",33
"CPT4:J3487",33
"CPT4:27781",33
"CPT4:33989",33
"CPT4:21122",33
"CPT4:D1520",33
"CPT4:61552",33
"CPT4:62121",33
"CPT4:23190",33
"CPT4:23585",33
"CPT4:35190",33
"CPT4:15822",33
"CPT4:68200",33
"CPT4:24342",33
"CPT4:66600",33
"CPT4:28555",33
"CPT4:28062",33
"CPT4:69105",33
"CPT4:37191",33
"CPT4:D8220",33
"CPT4:33957",33
"CPT4:39540",33
"CPT4:68320",33
"CPT4:27052",33
"CPT4:A9530",33
"CPT4:35251",33
"CPT4:65101",33
"CPT4:47542",33
"CPT4:15777",33
"CPT4:63281",33
"CPT4:95149",33
"CPT4:92591",33
"CPT4:24120",32
"CPT4:78429",32
"CPT4:27538",32
"CPT4:36815",32
"CPT4:36832",32
"CPT4:33016",32
"CPT4:D6190",32
"CPT4:52240",32
"CPT4:74363",32
"CPT4:90776",32
"CPT4:35206",32
"CPT4:33422",32
"CPT4:48153",32
"CPT4:64865",32
"CPT4:36400",32
"CPT4:92616",32
"CPT4:73530",32
"CPT4:27465",32
"CPT4:77470",32
"CPT4:66990",32
"CPT4:53405",32
"CPT4:64792",32
"CPT4:54220",32
"CPT4:40830",32
"CPT4:92242",32
"CPT4:11045",32
"CPT4:29840",32
"CPT4:23076",32
"CPT4:78708",32
"CPT4:21179",32
"CPT4:64795",32
"CPT4:23073",32
"CPT4:J2724",32
"CPT4:33263",32
"CPT4:32667",32
"CPT4:93287",32
"CPT4:33418",32
"CPT4:30435",32
"CPT4:25830",32
"CPT4:98968",32
"CPT4:28495",31
"CPT4:99447",31
"CPT4:51700",31
"CPT4:26236",31
"CPT4:64634",31
"CPT4:75982",31
"CPT4:99497",31
"CPT4:67041",31
"CPT4:15774",31
"CPT4:24341",31
"CPT4:D3355",31
"CPT4:66625",31
"CPT4:43268",31
"CPT4:37221",31
"CPT4:31775",31
"CPT4:J0130",31
"CPT4:51725",31
"CPT4:67924",31
"CPT4:26037",31
"CPT4:43256",31
"CPT4:S0136",31
"CPT4:27894",31
"CPT4:49255",31
"CPT4:28307",31
"CPT4:35256",31
"CPT4:31030",31
"CPT4:82693",30
"CPT4:22100",30
"CPT4:22558",30
"CPT4:85555",30
"CPT4:81440",30
"CPT4:29425",30
"CPT4:42410",30
"CPT4:C1721",30
"CPT4:36833",30
"CPT4:27350",30
"CPT4:28576",30
"CPT4:42180",30
"CPT4:47537",30
"CPT4:70330",30
"CPT4:37140",30
"CPT4:26020",30
"CPT4:49010",30
"CPT4:33017",30
"CPT4:53260",30
"CPT4:94360",30
"CPT4:16030",30
"CPT4:23406",30
"CPT4:92230",30
"CPT4:D3357",30
"CPT4:28450",30
"CPT4:61605",30
"CPT4:33236",30
"CPT4:50770",30
"CPT4:65400",30
"CPT4:28272",30
"CPT4:45381",30
"CPT4:69550",30
"CPT4:30905",30
"CPT4:26123",30
"CPT4:15756",30
"CPT4:D9941",30
"CPT4:42305",30
"CPT4:32220",30
"CPT4:73201",30
"CPT4:29799",30
"CPT4:67909",30
"CPT4:93503",30
"CPT4:64897",30
"CPT4:90769",30
"CPT4:37226",30
"CPT4:77332",29
"CPT4:0539T",29
"CPT4:42660",29
"CPT4:21029",29
"CPT4:53445",29
"CPT4:20934",29
"CPT4:70488",29
"CPT4:28102",29
"CPT4:49061",29
"CPT4:20938",29
"CPT4:25085",29
"CPT4:67040",29
"CPT4:S0155",29
"CPT4:27066",29
"CPT4:64712",29
"CPT4:90956",29
"CPT4:32606",29
"CPT4:75961",29
"CPT4:49900",29
"CPT4:35840",29
"CPT4:44206",29
"CPT4:15820",29
"CPT4:28298",29
"CPT4:60500",29
"CPT4:33979",29
"CPT4:33025",29
"CPT4:43324",29
"CPT4:22101",29
"CPT4:63286",29
"CPT4:87483",29
"CPT4:92597",29
"CPT4:60522",29
"CPT4:43212",29
"CPT4:57454",29
"CPT4:27826",29
"CPT4:64716",29
"CPT4:92534",29
"CPT4:67917",29
"CPT4:29868",29
"CPT4:Q4032",29
"CPT4:33875",29
"CPT4:J0586",29
"CPT4:76936",29
"CPT4:93282",28
"CPT4:90771",28
"CPT4:32856",28
"CPT4:42299",28
"CPT4:95972",28
"CPT4:61151",28
"CPT4:J9390",28
"CPT4:28280",28
"CPT4:15221",28
"CPT4:30560",28
"CPT4:33243",28
"CPT4:22610",28
"CPT4:33863",28
"CPT4:27664",28
"CPT4:J9267",28
"CPT4:S0160",28
"CPT4:D3353",28
"CPT4:31576",28
"CPT4:D2752",28
"CPT4:80349",28
"CPT4:33440",28
"CPT4:67399",28
"CPT4:69020",28
"CPT4:75805",28
"CPT4:27566",28
"CPT4:62355",28
"CPT4:35702",28
"CPT4:28046",28
"CPT4:50021",28
"CPT4:66250",28
"CPT4:99421",28
"CPT4:C1722",28
"CPT4:46744",28
"CPT4:62180",27
"CPT4:33203",27
"CPT4:60540",27
"CPT4:61608",27
"CPT4:J0597",27
"CPT4:92072",27
"CPT4:61601",27
"CPT4:61345",27
"CPT4:27100",27
"CPT4:12037",27
"CPT4:J7205",27
"CPT4:27329",27
"CPT4:71021",27
"CPT4:27762",27
"CPT4:25825",27
"CPT4:32652",27
"CPT4:44322",27
"CPT4:62360",27
"CPT4:90646",27
"CPT4:82800",27
"CPT4:26390",27
"CPT4:26449",27
"CPT4:64561",27
"CPT4:66986",27
"CPT4:43112",27
"CPT4:33500",27
"CPT4:72194",27
"CPT4:J9263",27
"CPT4:11302",27
"CPT4:97034",27
"CPT4:27238",27
"CPT4:24565",26
"CPT4:28130",26
"CPT4:33217",26
"CPT4:28002",26
"CPT4:66635",26
"CPT4:33871",26
"CPT4:J1438",26
"CPT4:26548",26
"CPT4:53215",26
"CPT4:92543",26
"CPT4:29260",26
"CPT4:S0302",26
"CPT4:91105",26
"CPT4:49521",26
"CPT4:89125",26
"CPT4:27860",26
"CPT4:43201",26
"CPT4:23700",26
"CPT4:47533",26
"CPT4:0216T",26
"CPT4:50561",26
"CPT4:19304",26
"CPT4:43238",26
"CPT4:44604",26
"CPT4:21143",26
"CPT4:29906",26
"CPT4:67031",26
"CPT4:25375",26
"CPT4:62280",26
"CPT4:57210",26
"CPT4:61591",26
"CPT4:54125",26
"CPT4:53275",26
"CPT4:42970",26
"CPT4:67101",26
"CPT4:35633",26
"CPT4:D6104",26
"CPT4:38570",26
"CPT4:46748",26
"CPT4:D7450",26
"CPT4:93615",26
"CPT4:67999",26
"CPT4:54560",26
"CPT4:28110",26
"CPT4:50236",25
"CPT4:93792",25
"CPT4:63081",25
"CPT4:22208",25
"CPT4:45338",25
"CPT4:24495",25
"CPT4:51865",25
"CPT4:46275",25
"CPT4:A7520",25
"CPT4:19000",25
"CPT4:88025",25
"CPT4:D7241",25
"CPT4:23412",25
"CPT4:23044",25
"CPT4:31629",25
"CPT4:95929",25
"CPT4:64573",25
"CPT4:95958",25
"CPT4:11954",25
"CPT4:68770",25
"CPT4:38243",25
"CPT4:44145",25
"CPT4:62267",25
"CPT4:33300",25
"CPT4:64455",25
"CPT4:11604",25
"CPT4:33240",25
"CPT4:88172",25
"CPT4:90959",25
"CPT4:25151",25
"CPT4:27532",25
"CPT4:27025",25
"CPT4:21451",25
"CPT4:L0861",25
"CPT4:68520",25
"CPT4:76970",25
"CPT4:43118",25
"CPT4:27334",25
"CPT4:82520",24
"CPT4:22326",24
"CPT4:42999",24
"CPT4:46280",24
"CPT4:27065",24
"CPT4:63280",24
"CPT4:64402",24
"CPT4:97033",24
"CPT4:27520",24
"CPT4:27613",24
"CPT4:27332",24
"CPT4:23180",24
"CPT4:78804",24
"CPT4:25630",24
"CPT4:43331",24
"CPT4:D7272",24
"CPT4:40845",24
"CPT4:23410",24
"CPT4:93461",24
"CPT4:26715",24
"CPT4:15261",24
"CPT4:28118",24
"CPT4:10004",24
"CPT4:27254",24
"CPT4:43644",24
"CPT4:24925",24
"CPT4:C9473",24
"CPT4:36566",24
"CPT4:64890",24
"CPT4:41008",24
"CPT4:15630",24
"CPT4:25107",24
"CPT4:36563",24
"CPT4:19083",24
"CPT4:85009",24
"CPT4:27871",24
"CPT4:V5180",24
"CPT4:36253",24
"CPT4:26991",24
"CPT4:21182",23
"CPT4:33845",23
"CPT4:33860",23
"CPT4:75833",23
"CPT4:24140",23
"CPT4:31020",23
"CPT4:69604",23
"CPT4:D3351",23
"CPT4:D7411",23
"CPT4:43271",23
"CPT4:27323",23
"CPT4:25130",23
"CPT4:15574",23
"CPT4:71060",23
"CPT4:99142",23
"CPT4:22846",23
"CPT4:21343",23
"CPT4:31573",23
"CPT4:28035",23
"CPT4:21194",23
"CPT4:J0470",23
"CPT4:67105",23
"CPT4:36013",23
"CPT4:D5951",23
"CPT4:27823",23
"CPT4:44213",23
"CPT4:27720",23
"CPT4:75896",23
"CPT4:40702",23
"CPT4:27637",23
"CPT4:62282",23
"CPT4:G0461",23
"CPT4:86808",23
"CPT4:25118",23
"CPT4:11103",23
"CPT4:25105",23
"CPT4:80155",23
"CPT4:44010",23
"CPT4:47490",23
"CPT4:50387",23
"CPT4:31512",23
"CPT4:26432",23
"CPT4:70030",23
"CPT4:75736",23
"CPT4:23120",23
"CPT4:69501",23
"CPT4:35045",23
"CPT4:87912",23
"CPT4:47700",23
"CPT4:26045",23
"CPT4:27742",23
"CPT4:25420",23
"CPT4:33986",22
"CPT4:90875",22
"CPT4:J0220",22
"CPT4:64886",22
"CPT4:62324",22
"CPT4:23491",22
"CPT4:80194",22
"CPT4:23570",22
"CPT4:51860",22
"CPT4:35703",22
"CPT4:78459",22
"CPT4:27457",22
"CPT4:15772",22
"CPT4:27556",22
"CPT4:33244",22
"CPT4:27178",22
"CPT4:31755",22
"CPT4:29855",22
"CPT4:53605",22
"CPT4:34201",22
"CPT4:99449",22
"CPT4:61645",22
"CPT4:43250",22
"CPT4:23935",22
"CPT4:21450",22
"CPT4:84600",22
"CPT4:47765",22
"CPT4:11755",22
"CPT4:44705",22
"CPT4:12021",22
"CPT4:67912",22
"CPT4:28092",22
"CPT4:66930",22
"CPT4:62010",22
"CPT4:J7191",22
"CPT4:68899",22
"CPT4:J9229",22
"CPT4:43121",22
"CPT4:70492",22
"CPT4:21209",22
"CPT4:27614",22
"CPT4:65778",22
"CPT4:64417",22
"CPT4:23020",22
"CPT4:29836",22
"CPT4:27170",22
"CPT4:95711",22
"CPT4:43611",22
"CPT4:38562",22
"CPT4:38305",21
"CPT4:A6209",21
"CPT4:42510",21
"CPT4:85595",21
"CPT4:40899",21
"CPT4:43197",21
"CPT4:37617",21
"CPT4:C9014",21
"CPT4:83070",21
"CPT4:90396",21
"CPT4:D6253",21
"CPT4:26485",21
"CPT4:D3320",21
"CPT4:D6011",21
"CPT4:41009",21
"CPT4:33755",21
"CPT4:65430",21
"CPT4:95875",21
"CPT4:54152",21
"CPT4:47140",21
"CPT4:44316",21
"CPT4:43610",21
"CPT4:27596",21
"CPT4:27400",21
"CPT4:23420",21
"CPT4:31577",21
"CPT4:67255",21
"CPT4:31766",21
"CPT4:24516",21
"CPT4:27641",21
"CPT4:58262",21
"CPT4:26477",21
"CPT4:A0429",21
"CPT4:51772",21
"CPT4:25275",21
"CPT4:21360",21
"CPT4:27696",21
"CPT4:42804",21
"CPT4:27369",21
"CPT4:30580",21
"CPT4:85613",21
"CPT4:28730",21
"CPT4:19260",21
"CPT4:69711",21
"CPT4:91112",21
"CPT4:99448",21
"CPT4:J9050",21
"CPT4:33412",21
"CPT4:54115",21
"CPT4:24201",21
"CPT4:45400",20
"CPT4:38794",20
"CPT4:64479",20
"CPT4:58960",20
"CPT4:32440",20
"CPT4:19271",20
"CPT4:95028",20
"CPT4:87901",20
"CPT4:81329",20
"CPT4:32800",20
"CPT4:21497",20
"CPT4:80210",20
"CPT4:67343",20
"CPT4:32140",20
"CPT4:45999",20
"CPT4:27306",20
"CPT4:61606",20
"CPT4:44364",20
"CPT4:27045",20
"CPT4:33215",20
"CPT4:24666",20
"CPT4:40804",20
"CPT4:J2425",20
"CPT4:41827",20
"CPT4:D7293",20
"CPT4:90799",20
"CPT4:87624",20
"CPT4:61558",20
"CPT4:99374",20
"CPT4:D7250",20
"CPT4:15610",20
"CPT4:J7301",20
"CPT4:27086",20
"CPT4:27403",20
"CPT4:78205",20
"CPT4:57107",20
"CPT4:52305",20
"CPT4:65815",20
"CPT4:33011",20
"CPT4:24077",20
"CPT4:51999",20
"CPT4:77295",20
"CPT4:21282",20
"CPT4:85378",20
"CPT4:24587",20
"CPT4:28113",20
"CPT4:58900",20
"CPT4:J0604",20
"CPT4:22855",20
"CPT4:43117",20
"CPT4:D7410",20
"CPT4:0538T",20
"CPT4:95070",20
"CPT4:82948",20
"CPT4:21422",19
"CPT4:26075",19
"CPT4:90283",19
"CPT4:44715",19
"CPT4:67420",19
"CPT4:88387",19
"CPT4:62143",19
"CPT4:53235",19
"CPT4:47011",19
"CPT4:46255",19
"CPT4:27501",19
"CPT4:23616",19
"CPT4:54860",19
"CPT4:25425",19
"CPT4:Q9957",19
"CPT4:48140",19
"CPT4:27648",19
"CPT4:76816",19
"CPT4:26471",19
"CPT4:28585",19
"CPT4:41015",19
"CPT4:42500",19
"CPT4:J7508",19
"CPT4:D0171",19
"CPT4:19342",19
"CPT4:38102",19
"CPT4:28737",19
"CPT4:57135",19
"CPT4:45340",19
"CPT4:47535",19
"CPT4:47382",19
"CPT4:48511",19
"CPT4:61582",19
"CPT4:C2628",19
"CPT4:29046",19
"CPT4:42335",19
"CPT4:20100",19
"CPT4:75756",19
"CPT4:21244",19
"CPT4:54535",19
"CPT4:23430",19
"CPT4:67900",19
"CPT4:33735",19
"CPT4:37180",19
"CPT4:D8070",19
"CPT4:35538",19
"CPT4:29530",19
"CPT4:56800",19
"CPT4:86804",19
"CPT4:46753",19
"CPT4:81364",18
"CPT4:41251",18
"CPT4:65435",18
"CPT4:28475",18
"CPT4:26553",18
"CPT4:78601",18
"CPT4:35638",18
"CPT4:50010",18
"CPT4:27357",18
"CPT4:64585",18
"CPT4:40831",18
"CPT4:26460",18
"CPT4:43450",18
"CPT4:28003",18
"CPT4:D4341",18
"CPT4:86406",18
"CPT4:65800",18
"CPT4:81294",18
"CPT4:33533",18
"CPT4:81259",18
"CPT4:19370",18
"CPT4:11970",18
"CPT4:77301",18
"CPT4:22818",18
"CPT4:81269",18
"CPT4:19324",18
"CPT4:41114",18
"CPT4:81363",18
"CPT4:15833",18
"CPT4:26034",18
"CPT4:95827",18
"CPT4:25240",18
"CPT4:86689",18
"CPT4:23035",18
"CPT4:88141",18
"CPT4:A7521",18
"CPT4:81162",18
"CPT4:D5863",18
"CPT4:52320",18
"CPT4:44381",18
"CPT4:75980",18
"CPT4:98967",18
"CPT4:15277",18
"CPT4:57106",18
"CPT4:81292",18
"CPT4:24200",18
"CPT4:44227",18
"CPT4:J9153",18
"CPT4:J7180",18
"CPT4:J9330",18
"CPT4:49326",18
"CPT4:32999",18
"CPT4:33621",18
"CPT4:81295",18
"CPT4:20969",18
"CPT4:64580",18
"CPT4:69650",18
"CPT4:69666",18
"CPT4:26352",18
"CPT4:27513",18
"CPT4:36825",18
"CPT4:81307",18
"CPT4:81218",18
"CPT4:90788",18
"CPT4:81297",18
"CPT4:81300",18
"CPT4:74280",17
"CPT4:61571",17
"CPT4:26665",17
"CPT4:21050",17
"CPT4:62145",17
"CPT4:99274",17
"CPT4:83951",17
"CPT4:69120",17
"CPT4:11606",17
"CPT4:21339",17
"CPT4:36469",17
"CPT4:50541",17
"CPT4:42000",17
"CPT4:28222",17
"CPT4:C9293",17
"CPT4:92519",17
"CPT4:22632",17
"CPT4:50949",17
"CPT4:44135",17
"CPT4:75746",17
"CPT4:31805",17
"CPT4:27033",17
"CPT4:74300",17
"CPT4:33262",17
"CPT4:27676",17
"CPT4:52344",17
"CPT4:35276",17
"CPT4:76815",17
"CPT4:63046",17
"CPT4:76932",17
"CPT4:92596",17
"CPT4:29866",17
"CPT4:31200",17
"CPT4:66825",17
"CPT4:45540",17
"CPT4:63048",17
"CPT4:50130",17
"CPT4:31233",17
"CPT4:25000",17
"CPT4:11624",17
"CPT4:92542",17
"CPT4:99343",17
"CPT4:33858",17
"CPT4:52282",17
"CPT4:92584",17
"CPT4:24147",17
"CPT4:41018",17
"CPT4:26260",17
"CPT4:44238",17
"CPT4:V5246",17
"CPT4:27054",17
"CPT4:29827",17
"CPT4:11720",17
"CPT4:33870",17
"CPT4:61710",17
"CPT4:23550",17
"CPT4:75600",17
"CPT4:22901",17
"CPT4:17260",17
"CPT4:D6241",16
"CPT4:L0810",16
"CPT4:J9031",16
"CPT4:29905",16
"CPT4:49905",16
"CPT4:27003",16
"CPT4:11004",16
"CPT4:D6545",16
"CPT4:28446",16
"CPT4:96373",16
"CPT4:23155",16
"CPT4:50396",16
"CPT4:84060",16
"CPT4:43196",16
"CPT4:71030",16
"CPT4:40799",16
"CPT4:Q2036",16
"CPT4:50740",16
"CPT4:36904",16
"CPT4:86157",16
"CPT4:92565",16
"CPT4:30450",16
"CPT4:67923",16
"CPT4:37211",16
"CPT4:82585",16
"CPT4:31201",16
"CPT4:21025",16
"CPT4:95857",16
"CPT4:Q4011",16
"CPT4:27598",16
"CPT4:33720",16
"CPT4:73085",16
"CPT4:90779",16
"CPT4:35473",16
"CPT4:35091",16
"CPT4:93025",16
"CPT4:93786",16
"CPT4:D9950",16
"CPT4:43425",16
"CPT4:33250",16
"CPT4:63172",16
"CPT4:47564",16
"CPT4:47610",16
"CPT4:99315",16
"CPT4:82030",16
"CPT4:95999",16
"CPT4:27448",16
"CPT4:42725",16
"CPT4:32657",16
"CPT4:23146",16
"CPT4:99348",16
"CPT4:46608",16
"CPT4:15650",16
"CPT4:99416",16
"CPT4:50430",16
"CPT4:78428",16
"CPT4:12055",16
"CPT4:61618",16
"CPT4:11644",16
"CPT4:50384",16
"CPT4:66179",16
"CPT4:86941",16
"CPT4:61315",16
"CPT4:54065",16
"CPT4:11951",16
"CPT4:C1787",16
"CPT4:44900",16
"CPT4:D8680",16
"CPT4:29085",16
"CPT4:27740",16
"CPT4:40820",16
"CPT4:27503",16
"CPT4:62192",16
"CPT4:15273",16
"CPT4:11643",16
"CPT4:49402",16
"CPT4:25125",16
"CPT4:V2718",16
"CPT4:46320",16
"CPT4:33211",16
"CPT4:22112",15
"CPT4:J1595",15
"CPT4:36450",15
"CPT4:15005",15
"CPT4:63283",15
"CPT4:44388",15
"CPT4:11057",15
"CPT4:37185",15
"CPT4:31546",15
"CPT4:94772",15
"CPT4:11752",15
"CPT4:98960",15
"CPT4:55120",15
"CPT4:33320",15
"CPT4:80327",15
"CPT4:37188",15
"CPT4:61556",15
"CPT4:67220",15
"CPT4:54057",15
"CPT4:20962",15
"CPT4:80053",15
"CPT4:22859",15
"CPT4:54699",15
"CPT4:60502",15
"CPT4:69530",15
"CPT4:58571",15
"CPT4:25023",15
"CPT4:69601",15
"CPT4:33460",15
"CPT4:61575",15
"CPT4:91033",15
"CPT4:30906",15
"CPT4:46200",15
"CPT4:52285",15
"CPT4:38210",15
"CPT4:44141",15
"CPT4:26450",15
"CPT4:36903",15
"CPT4:65920",15
"CPT4:28001",15
"CPT4:33361",15
"CPT4:23107",15
"CPT4:82300",15
"CPT4:64569",15
"CPT4:15758",15
"CPT4:Q5104",15
"CPT4:67715",15
"CPT4:21245",15
"CPT4:87806",15
"CPT4:68399",15
"CPT4:33963",15
"CPT4:D7451",15
"CPT4:27818",15
"CPT4:11313",15
"CPT4:27884",15
"CPT4:75743",15
"CPT4:65930",15
"CPT4:28320",15
"CPT4:26497",15
"CPT4:46614",15
"CPT4:55680",15
"CPT4:46030",15
"CPT4:78831",14
"CPT4:33982",14
"CPT4:64575",14
"CPT4:32110",14
"CPT4:43195",14
"CPT4:28315",14
"CPT4:39561",14
"CPT4:20956",14
"CPT4:82482",14
"CPT4:27075",14
"CPT4:29580",14
"CPT4:25263",14
"CPT4:67043",14
"CPT4:44015",14
"CPT4:11602",14
"CPT4:36585",14
"CPT4:66680",14
"CPT4:19355",14
"CPT4:31634",14
"CPT4:27615",14
"CPT4:27218",14
"CPT4:11450",14
"CPT4:34421",14
"CPT4:33978",14
"CPT4:27745",14
"CPT4:92941",14
"CPT4:D9221",14
"CPT4:78606",14
"CPT4:0335T",14
"CPT4:28072",14
"CPT4:95866",14
"CPT4:61795",14
"CPT4:J1040",14
"CPT4:85041",14
"CPT4:25370",14
"CPT4:J0178",14
"CPT4:75724",14
"CPT4:43327",14
"CPT4:33980",14
"CPT4:43632",14
"CPT4:78806",14
"CPT4:J9065",14
"CPT4:J0702",14
"CPT4:87015",14
"CPT4:75809",14
"CPT4:65450",14
"CPT4:78451",14
"CPT4:D2933",14
"CPT4:L8691",14
"CPT4:33877",14
"CPT4:41805",14
"CPT4:28299",14
"CPT4:76872",14
"CPT4:26510",14
"CPT4:90682",14
"CPT4:29805",14
"CPT4:67882",14
"CPT4:45171",14
"CPT4:64837",14
"CPT4:66030",14
"CPT4:50750",14
"CPT4:76940",14
"CPT4:43254",14
"CPT4:51990",14
